placeDcid,placeName,Date:Count_Person_WhiteAlone,Value:Count_Person_WhiteAlone,Source:Count_Person_WhiteAlone
geoId/22009,Avoyelles Parish,2022,25755,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22011,Beauregard Parish,2022,29563,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22013,Bienville Parish,2022,7066,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22015,Bossier Parish,2022,86183,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22017,Caddo Parish,2022,105210,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22019,Calcasieu Parish,2022,143271,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22021,Caldwell Parish,2022,7453,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22023,Cameron Parish,2022,4964,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22025,Catahoula Parish,2022,5938,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22027,Claiborne Parish,2022,6479,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22029,Concordia Parish,2022,10752,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22031,De Soto Parish,2022,16276,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22033,East Baton Rouge Parish,2022,203084,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22035,East Carroll Parish,2022,2042,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22037,East Feliciana Parish,2022,10650,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22039,Evangeline Parish,2022,21415,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22041,Franklin Parish,2022,13180,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22043,Grant Parish,2022,17532,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22045,Iberia Parish,2022,41089,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22047,Iberville Parish,2022,14575,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22049,Jackson Parish,2022,10211,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22051,Jefferson Parish,2022,245470,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22053,Jefferson Davis Parish,2022,25034,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22055,Lafayette Parish,2022,160322,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22057,Lafourche Parish,2022,75654,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22059,La Salle Parish,2022,12166,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22061,Lincoln Parish,2022,26152,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22063,Livingston Parish,2022,123496,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22065,Madison Parish,2022,3439,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22067,Morehouse Parish,2022,12287,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22069,Natchitoches Parish,2022,19170,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22071,Orleans Parish,2022,123390,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22073,Ouachita Parish,2022,91697,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22075,Plaquemines Parish,2022,14918,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22077,Pointe Coupee Parish,2022,12829,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22079,Rapides Parish,2022,80405,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22081,Red River Parish,2022,4398,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22083,Richland Parish,2022,12270,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22085,Sabine Parish,2022,14882,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22087,St. Bernard Parish,2022,28618,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22089,St. Charles Parish,2022,34653,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22091,St. Helena Parish,2022,5046,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22093,St. James Parish,2022,9938,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22095,St. John the Baptist Parish,2022,13830,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22097,St. Landry Parish,2022,44705,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22099,St. Martin Parish,2022,34230,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22101,St. Mary Parish,2022,28427,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22103,St. Tammany Parish,2022,207322,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22105,Tangipahoa Parish,2022,85044,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22107,Tensas Parish,2022,1726,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22109,Terrebonne Parish,2022,73482,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22111,Union Parish,2022,14805,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22113,Vermilion Parish,2022,45074,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22115,Vernon Parish,2022,36306,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22117,Washington Parish,2022,29963,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22119,Webster Parish,2022,23275,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22121,West Baton Rouge Parish,2022,15247,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22123,West Carroll Parish,2022,7950,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22125,West Feliciana Parish,2022,8048,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22127,Winn Parish,2022,8964,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/23001,Androscoggin County,2022,100100,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/23003,Aroostook County,2022,63058,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/23005,Cumberland County,2022,269937,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/23007,Franklin County,2022,28413,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/23009,Hancock County,2022,52923,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/23011,Kennebec County,2022,116633,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/23013,Knox County,2022,38682,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/23015,Lincoln County,2022,33369,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/23017,Oxford County,2022,55043,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/23019,Penobscot County,2022,141780,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/23021,Piscataquis County,2022,15825,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/23023,Sagadahoc County,2022,34878,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/23025,Somerset County,2022,48441,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/23027,Waldo County,2022,37514,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/23029,Washington County,2022,27591,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/23031,York County,2022,197097,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/24001,Allegany County,2022,59828,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/24003,Anne Arundel County,2022,396379,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/24005,Baltimore County,2022,475191,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/24009,Calvert County,2022,72722,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/24011,Caroline County,2022,25025,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/24013,Carroll County,2022,153236,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/24015,Cecil County,2022,87741,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/24017,Charles County,2022,62876,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/24019,Dorchester County,2022,20381,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/24021,Frederick County,2022,202183,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/24023,Garrett County,2022,27696,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/24025,Harford County,2022,196583,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/24027,Howard County,2022,168563,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/24029,Kent County,2022,15082,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/24031,Montgomery County,2022,492918,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/24033,Prince George's County,2022,133154,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/24035,Queen Anne's County,2022,42958,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/24037,St. Mary's County,2022,83764,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/24039,Somerset County,2022,13043,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/24041,Talbot County,2022,29600,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/24043,Washington County,2022,121671,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/24045,Wicomico County,2022,64951,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/24047,Worcester County,2022,42548,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/24510,Baltimore,2022,166154,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/25001,Barnstable County,2022,201599,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/25003,Berkshire County,2022,113536,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/25005,Bristol County,2022,463728,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/25007,Dukes County,2022,16945,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/25009,Essex County,2022,582834,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/25011,Franklin County,2022,64245,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/25013,Hampden County,2022,329283,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/25015,Hampshire County,2022,130857,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/25017,Middlesex County,2022,1154437,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/25019,Nantucket County,2022,10554,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/25021,Norfolk County,2022,527921,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/25023,Plymouth County,2022,420584,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/25025,Suffolk County,2022,387745,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/25027,Worcester County,2022,671257,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/26001,Alcona County,2022,9691,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/26003,Alger County,2022,7324,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/26005,Allegan County,2022,108393,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/26007,Alpena County,2022,27419,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/26009,Antrim County,2022,22331,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/26011,Arenac County,2022,14214,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/26013,Baraga County,2022,6024,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/26015,Barry County,2022,59193,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/26017,Bay County,2022,95552,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/26019,Benzie County,2022,16775,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/26021,Berrien County,2022,117706,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/26023,Branch County,2022,40848,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/26025,Calhoun County,2022,105112,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/26027,Cass County,2022,44494,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/26029,Charlevoix County,2022,24621,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/26031,Cheboygan County,2022,23474,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/26033,Chippewa County,2022,24939,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/26035,Clare County,2022,29348,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/26037,Clinton County,2022,72025,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/26039,Crawford County,2022,12333,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/26041,Delta County,2022,33702,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/26043,Dickinson County,2022,24382,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/26045,Eaton County,2022,91615,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/26047,Emmet County,2022,30889,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/26049,Genesee County,2022,296619,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/26051,Gladwin County,2022,24297,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/26053,Gogebic County,2022,13366,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/26055,Grand Traverse County,2022,88814,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/26057,Gratiot County,2022,36783,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/26059,Hillsdale County,2022,43428,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/26061,Houghton County,2022,34326,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/26063,Huron County,2022,29926,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/26065,Ingham County,2022,202102,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
