placeDcid,placeName,Date:Median_Income_Person,Value:Median_Income_Person,Source:Median_Income_Person
geoId/08053,Hinsdale County,2022,36950,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08055,Huerfano County,2022,28565,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08057,Jackson County,2022,25481,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08059,Jefferson County,2022,51258,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08061,Kiowa County,2022,30855,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08063,Kit Carson County,2022,35373,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08065,Lake County,2022,42290,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08067,La Plata County,2022,40946,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08069,Larimer County,2022,41331,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08071,Las Animas County,2022,29028,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08073,Lincoln County,2022,34961,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08075,Logan County,2022,31970,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08077,Mesa County,2022,35354,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08079,Mineral County,2022,33676,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08081,Moffat County,2022,37060,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08083,Montezuma County,2022,30498,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08085,Montrose County,2022,32781,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08087,Morgan County,2022,34249,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08089,Otero County,2022,29215,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08091,Ouray County,2022,40332,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08093,Park County,2022,45687,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08095,Phillips County,2022,40403,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08097,Pitkin County,2022,55077,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08099,Prowers County,2022,29621,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08101,Pueblo County,2022,32676,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08103,Rio Blanco County,2022,33876,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08105,Rio Grande County,2022,33974,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08107,Routt County,2022,50488,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08109,Saguache County,2022,28091,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08111,San Juan County,2022,34125,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08113,San Miguel County,2022,43588,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08115,Sedgwick County,2022,30149,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08117,Summit County,2022,47982,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08119,Teller County,2022,39826,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08121,Washington County,2022,32659,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08123,Weld County,2022,41132,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08125,Yuma County,2022,37180,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/09001,Fairfield County,2021,43694,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/09003,Hartford County,2021,40513,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/09005,Litchfield County,2021,41199,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/09007,Middlesex County,2021,45928,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/09009,New Haven County,2021,38532,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/09011,New London County,2021,39131,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/09013,Tolland County,2021,39192,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/09015,Windham County,2021,34891,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/09110,Capitol Planning Region,2022,44196,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/09120,Greater Bridgeport Planning Region,2022,39859,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/09130,Lower Connecticut River Valley Planning Region,2022,49740,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/09140,Naugatuck Valley Planning Region,2022,42556,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/09150,Northeastern Connecticut Planning Region,2022,41958,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/09160,Northwest Hills Planning Region,2022,45320,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/09170,South Central Connecticut Planning Region,2022,42116,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/09180,Southeastern Connecticut Planning Region,2022,41058,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/09190,Western Connecticut Planning Region,2022,52215,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/10001,Kent County,2022,35710,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/10003,New Castle County,2022,43189,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/10005,Sussex County,2022,37624,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/11001,District of Columbia,2022,65786,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12001,Alachua County,2022,30777,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12003,Baker County,2022,34967,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12005,Bay County,2022,34585,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12007,Bradford County,2022,28360,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12009,Brevard County,2022,34896,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12011,Broward County,2022,35736,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12013,Calhoun County,2022,25306,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12015,Charlotte County,2022,31549,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12017,Citrus County,2022,28941,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12019,Clay County,2022,38989,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12021,Collier County,2022,39766,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12023,Columbia County,2022,29096,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12027,DeSoto County,2022,26116,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12029,Dixie County,2022,22906,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12031,Duval County,2022,36203,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12033,Escambia County,2022,31677,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12035,Flagler County,2022,34098,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12037,Franklin County,2022,29806,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12039,Gadsden County,2022,27936,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12041,Gilchrist County,2022,28288,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12043,Glades County,2022,27152,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12045,Gulf County,2022,32738,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12047,Hamilton County,2022,23369,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12049,Hardee County,2022,26797,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12051,Hendry County,2022,27433,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12053,Hernando County,2022,30378,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12055,Highlands County,2022,29002,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12057,Hillsborough County,2022,36389,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12059,Holmes County,2022,24894,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12061,Indian River County,2022,33940,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12063,Jackson County,2022,26295,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12065,Jefferson County,2022,29581,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12067,Lafayette County,2022,25591,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12069,Lake County,2022,33089,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12071,Lee County,2022,34869,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12073,Leon County,2022,33037,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12075,Levy County,2022,27274,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12077,Liberty County,2022,25705,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12079,Madison County,2022,24585,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12081,Manatee County,2022,35569,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12083,Marion County,2022,29704,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12085,Martin County,2022,37577,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12086,Miami-Dade County,2022,30457,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12087,Monroe County,2022,40127,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12089,Nassau County,2022,39734,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12091,Okaloosa County,2022,37287,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12093,Okeechobee County,2022,28279,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12095,Orange County,2022,33654,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12097,Osceola County,2022,29222,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12099,Palm Beach County,2022,36933,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12101,Pasco County,2022,33382,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12103,Pinellas County,2022,36334,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12105,Polk County,2022,30886,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12107,Putnam County,2022,25826,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12109,St. Johns County,2022,45300,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12111,St. Lucie County,2022,33089,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12113,Santa Rosa County,2022,38551,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12115,Sarasota County,2022,38838,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12117,Seminole County,2022,39366,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12119,Sumter County,2022,35033,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12121,Suwannee County,2022,26831,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12123,Taylor County,2022,29191,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12125,Union County,2022,31068,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12127,Volusia County,2022,33310,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12129,Wakulla County,2022,37978,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12131,Walton County,2022,37603,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12133,Washington County,2022,26451,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13001,Appling County,2022,26118,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13003,Atkinson County,2022,27816,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13005,Bacon County,2022,28788,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13007,Baker County,2022,25344,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13009,Baldwin County,2022,29448,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13011,Banks County,2022,30856,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13013,Barrow County,2022,36832,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13015,Bartow County,2022,36723,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13017,Ben Hill County,2022,24173,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13019,Berrien County,2022,30353,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13021,Bibb County,2022,28781,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13023,Bleckley County,2022,28602,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13025,Brantley County,2022,23537,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13027,Brooks County,2022,26631,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13029,Bryan County,2022,45137,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13031,Bulloch County,2022,26330,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13033,Burke County,2022,27463,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13035,Butts County,2022,30926,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13037,Calhoun County,2022,21639,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13039,Camden County,2022,35384,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13043,Candler County,2022,25384,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13045,Carroll County,2022,30985,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
