placeDcid,placeName,Date:Count_Household_FamilyHousehold,Value:Count_Household_FamilyHousehold,Source:Count_Household_FamilyHousehold
geoId/20031,Coffey County,2022,2427,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20033,Comanche County,2022,440,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20035,Cowley County,2022,8163,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20037,Crawford County,2022,9523,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20039,Decatur County,2022,714,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20041,Dickinson County,2022,5075,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20043,Doniphan County,2022,1873,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20045,Douglas County,2022,25673,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20047,Edwards County,2022,755,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20049,Elk County,2022,679,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20051,Ellis County,2022,6802,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20053,Ellsworth County,2022,1494,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20055,Finney County,2022,9111,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20057,Ford County,2022,8133,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20059,Franklin County,2022,7245,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20061,Geary County,2022,9482,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20063,Gove County,2022,728,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20065,Graham County,2022,740,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20067,Grant County,2022,1779,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20069,Gray County,2022,1556,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20071,Greeley County,2022,385,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20073,Greenwood County,2022,1581,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20075,Hamilton County,2022,459,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20077,Harper County,2022,1346,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20079,Harvey County,2022,8924,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20081,Haskell County,2022,935,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20083,Hodgeman County,2022,435,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20085,Jackson County,2022,3474,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20087,Jefferson County,2022,5033,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20089,Jewell County,2022,819,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20091,Johnson County,2022,161771,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20093,Kearny County,2022,1054,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20095,Kingman County,2022,2004,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20097,Kiowa County,2022,595,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20099,Labette County,2022,4920,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20101,Lane County,2022,421,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20103,Leavenworth County,2022,20242,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20105,Lincoln County,2022,704,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20107,Linn County,2022,2763,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20109,Logan County,2022,794,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20111,Lyon County,2022,7586,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20113,McPherson County,2022,8100,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20115,Marion County,2022,2899,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20117,Marshall County,2022,2652,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20119,Meade County,2022,1028,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20121,Miami County,2022,9503,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20123,Mitchell County,2022,1528,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20125,Montgomery County,2022,7736,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20127,Morris County,2022,1470,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20129,Morton County,2022,542,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20131,Nemaha County,2022,2668,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20133,Neosho County,2022,4035,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20135,Ness County,2022,769,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20137,Norton County,2022,1095,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20139,Osage County,2022,4089,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20141,Osborne County,2022,966,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20143,Ottawa County,2022,1689,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20145,Pawnee County,2022,1114,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20147,Phillips County,2022,1239,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20149,Pottawatomie County,2022,6611,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20151,Pratt County,2022,2149,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20153,Rawlins County,2022,741,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20155,Reno County,2022,15207,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20157,Republic County,2022,1190,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20159,Rice County,2022,2441,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20161,Riley County,2022,13627,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20163,Rooks County,2022,1357,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20165,Rush County,2022,693,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20167,Russell County,2022,1687,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20169,Saline County,2022,13171,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20171,Scott County,2022,1481,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20173,Sedgwick County,2022,127671,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20175,Seward County,2022,4732,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20177,Shawnee County,2022,45160,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20179,Sheridan County,2022,532,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20181,Sherman County,2022,1431,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20183,Smith County,2022,973,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20185,Stafford County,2022,1091,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20187,Stanton County,2022,537,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20189,Stevens County,2022,1263,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20191,Sumner County,2022,5626,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20193,Thomas County,2022,2013,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20195,Trego County,2022,888,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20197,Wabaunsee County,2022,1763,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20199,Wallace County,2022,417,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20201,Washington County,2022,1394,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20203,Wichita County,2022,593,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20205,Wilson County,2022,2334,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20207,Woodson County,2022,763,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20209,Wyandotte County,2022,38872,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21001,Adair County,2022,4526,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21003,Allen County,2022,5606,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21005,Anderson County,2022,6391,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21007,Ballard County,2022,2036,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21009,Barren County,2022,11680,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21011,Bath County,2022,3379,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21013,Bell County,2022,6268,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21015,Boone County,2022,35128,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21017,Bourbon County,2022,5099,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21019,Boyd County,2022,12022,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21021,Boyle County,2022,7680,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21023,Bracken County,2022,2227,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21025,Breathitt County,2022,3582,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21027,Breckinridge County,2022,5048,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21029,Bullitt County,2022,23013,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21031,Butler County,2022,3153,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21033,Caldwell County,2022,3397,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21035,Calloway County,2022,8762,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21037,Campbell County,2022,23177,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21039,Carlisle County,2022,1332,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21041,Carroll County,2022,2639,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21043,Carter County,2022,6652,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21045,Casey County,2022,3957,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21047,Christian County,2022,16696,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21049,Clark County,2022,9725,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21051,Clay County,2022,5139,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21053,Clinton County,2022,2264,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21055,Crittenden County,2022,2182,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21057,Cumberland County,2022,1380,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21059,Daviess County,2022,26811,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21061,Edmonson County,2022,3268,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21063,Elliott County,2022,1524,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21065,Estill County,2022,3934,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21067,Fayette County,2022,75950,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21069,Fleming County,2022,3997,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21071,Floyd County,2022,9976,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21073,Franklin County,2022,13635,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21075,Fulton County,2022,1409,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21077,Gallatin County,2022,2154,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21079,Garrard County,2022,4705,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21081,Grant County,2022,6354,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21083,Graves County,2022,9424,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21085,Grayson County,2022,6174,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21087,Green County,2022,3005,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21089,Greenup County,2022,9623,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21091,Hancock County,2022,2491,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21093,Hardin County,2022,28276,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21095,Harlan County,2022,7115,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21097,Harrison County,2022,5147,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21099,Hart County,2022,4699,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21101,Henderson County,2022,12168,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21103,Henry County,2022,4093,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21105,Hickman County,2022,1141,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21107,Hopkins County,2022,12202,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21109,Jackson County,2022,3575,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21111,Jefferson County,2022,191657,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21113,Jessamine County,2022,13353,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21115,Johnson County,2022,6276,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21117,Kenton County,2022,42127,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21119,Knott County,2022,3796,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21121,Knox County,2022,7456,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
