placeDcid,placeName,Date:Count_Person_EducationalAttainmentRegularHighSchoolDiploma,Value:Count_Person_EducationalAttainmentRegularHighSchoolDiploma,Source:Count_Person_EducationalAttainmentRegularHighSchoolDiploma
geoId/08045,Garfield County,2022,8120,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08047,Gilpin County,2022,506,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08049,Grand County,2022,2852,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08051,Gunnison County,2022,1597,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08053,Hinsdale County,2022,94,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08055,Huerfano County,2022,1158,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08057,Jackson County,2022,234,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08059,Jefferson County,2022,66849,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08061,Kiowa County,2022,239,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08063,Kit Carson County,2022,1280,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08065,Lake County,2022,1300,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08067,La Plata County,2022,7286,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08069,Larimer County,2022,33378,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08071,Las Animas County,2022,2402,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08073,Lincoln County,2022,914,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08075,Logan County,2022,4244,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08077,Mesa County,2022,26042,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08079,Mineral County,2022,102,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08081,Moffat County,2022,3051,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08083,Montezuma County,2022,5142,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08085,Montrose County,2022,8722,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08087,Morgan County,2022,4942,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08089,Otero County,2022,3262,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08091,Ouray County,2022,523,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08093,Park County,2022,2927,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08095,Phillips County,2022,734,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08097,Pitkin County,2022,1734,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08099,Prowers County,2022,1919,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08101,Pueblo County,2022,27597,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08103,Rio Blanco County,2022,1215,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08105,Rio Grande County,2022,2029,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08107,Routt County,2022,2825,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08109,Saguache County,2022,1363,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08111,San Juan County,2022,140,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08113,San Miguel County,2022,1002,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08115,Sedgwick County,2022,363,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08117,Summit County,2022,3384,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08119,Teller County,2022,3645,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08121,Washington County,2022,793,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08123,Weld County,2022,43677,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08125,Yuma County,2022,1544,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/09110,Capitol Planning Region,2022,148007,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/09120,Greater Bridgeport Planning Region,2022,48918,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/09130,Lower Connecticut River Valley Planning Region,2022,27470,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/09140,Naugatuck Valley Planning Region,2022,83709,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/09150,Northeastern Connecticut Planning Region,2022,20416,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/09160,Northwest Hills Planning Region,2022,20565,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/09170,South Central Connecticut Planning Region,2022,101164,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/09180,Southeastern Connecticut Planning Region,2022,50024,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/09190,Western Connecticut Planning Region,2022,70435,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/10001,Kent County,2022,34313,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/10003,New Castle County,2022,100788,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/10005,Sussex County,2022,49711,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/11001,District of Columbia,2022,61269,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12001,Alachua County,2022,28153,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12003,Baker County,2022,6008,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12005,Bay County,2022,28980,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12007,Bradford County,2022,5998,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12009,Brevard County,2022,98466,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12011,Broward County,2022,324167,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12013,Calhoun County,2022,3000,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12015,Charlotte County,2022,44811,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12017,Citrus County,2022,38443,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12019,Clay County,2022,34376,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12021,Collier County,2022,65580,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12023,Columbia County,2022,13505,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12027,DeSoto County,2022,8001,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12029,Dixie County,2022,4375,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12031,Duval County,2022,162428,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12033,Escambia County,2022,50659,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12035,Flagler County,2022,23741,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12037,Franklin County,2022,2111,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12039,Gadsden County,2022,8537,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12041,Gilchrist County,2022,3857,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12043,Glades County,2022,2723,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12045,Gulf County,2022,3027,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12047,Hamilton County,2022,3342,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12049,Hardee County,2022,6250,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12051,Hendry County,2022,7977,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12053,Hernando County,2022,38898,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12055,Highlands County,2022,24126,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12057,Hillsborough County,2022,223900,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12059,Holmes County,2022,5170,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12061,Indian River County,2022,28815,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12063,Jackson County,2022,10671,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12065,Jefferson County,2022,2990,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12067,Lafayette County,2022,1934,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12069,Lake County,2022,73491,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12071,Lee County,2022,153613,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12073,Leon County,2022,26536,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12075,Levy County,2022,11022,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12077,Liberty County,2022,1302,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12079,Madison County,2022,4066,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12081,Manatee County,2022,76590,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12083,Marion County,2022,83393,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12085,Martin County,2022,25849,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12086,Miami-Dade County,2022,455962,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12087,Monroe County,2022,16150,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12089,Nassau County,2022,16463,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12091,Okaloosa County,2022,29675,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12093,Okeechobee County,2022,7520,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12095,Orange County,2022,199248,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12097,Osceola County,2022,63401,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12099,Palm Beach County,2022,221371,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12101,Pasco County,2022,116435,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12103,Pinellas County,2022,165751,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12105,Polk County,2022,145420,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12107,Putnam County,2022,16482,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12109,St. Johns County,2022,33864,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12111,St. Lucie County,2022,61599,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12113,Santa Rosa County,2022,29737,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12115,Sarasota County,2022,81248,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12117,Seminole County,2022,60117,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12119,Sumter County,2022,29107,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12121,Suwannee County,2022,10083,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12123,Taylor County,2022,5043,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12125,Union County,2022,2870,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12127,Volusia County,2022,107703,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12129,Wakulla County,2022,6997,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12131,Walton County,2022,12100,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12133,Washington County,2022,6079,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13001,Appling County,2022,4108,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13003,Atkinson County,2022,1570,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13005,Bacon County,2022,2320,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13007,Baker County,2022,673,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13009,Baldwin County,2022,6809,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13011,Banks County,2022,3696,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13013,Barrow County,2022,14905,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13015,Bartow County,2022,21447,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13017,Ben Hill County,2022,5141,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13019,Berrien County,2022,4042,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13021,Bibb County,2022,25708,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13023,Bleckley County,2022,2193,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13025,Brantley County,2022,4101,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13027,Brooks County,2022,3554,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13029,Bryan County,2022,5836,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13031,Bulloch County,2022,10596,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13033,Burke County,2022,4829,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13035,Butts County,2022,5900,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13037,Calhoun County,2022,1062,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13039,Camden County,2022,9479,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13043,Candler County,2022,2191,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13045,Carroll County,2022,21263,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13047,Catoosa County,2022,12837,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13049,Charlton County,2022,3041,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13051,Chatham County,2022,40931,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13053,Chattahoochee County,2022,813,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13055,Chattooga County,2022,4751,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13057,Cherokee County,2022,33616,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13059,Clarke County,2022,11166,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13061,Clay County,2022,584,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13063,Clayton County,2022,54074,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13065,Clinch County,2022,1495,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
