placeDcid,placeName,Date:Count_Household_FamilyHousehold,Value:Count_Household_FamilyHousehold,Source:Count_Household_FamilyHousehold,Date:Count_Household_MarriedCoupleFamilyHousehold,Value:Count_Household_MarriedCoupleFamilyHousehold,Source:Count_Household_MarriedCoupleFamilyHousehold,Date:Count_Household_NonfamilyHousehold,Value:Count_Household_NonfamilyHousehold,Source:Count_Household_NonfamilyHousehold,Date:Count_Household_OtherFamilyHousehold,Value:Count_Household_OtherFamilyHousehold,Source:Count_Household_OtherFamilyHousehold
geoId/49045,Tooele County,2022,17751,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,14401,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4373,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3350,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49047,Uintah County,2022,8372,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6828,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3175,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1544,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49049,Utah County,2022,151502,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,130297,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,35669,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,21205,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49051,Wasatch County,2022,8951,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,7946,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2456,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1005,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49053,Washington County,2022,47937,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,41366,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,16214,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6571,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49055,Wayne County,2022,833,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,672,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,218,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,161,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49057,Weber County,2022,65621,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,50609,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,24369,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,15012,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/50001,Addison County,2022,9084,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,7533,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5332,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1551,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/50003,Bennington County,2022,8992,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6998,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5574,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1994,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/50005,Caledonia County,2022,7869,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5991,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4950,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1878,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/50007,Chittenden County,2022,38813,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,31032,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,30505,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,7781,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/50009,Essex County,2022,1653,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1282,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1014,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,371,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/50011,Franklin County,2022,12744,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,10117,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6489,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2627,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/50013,Grand Isle County,2022,1934,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1681,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1093,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,253,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/50015,Lamoille County,2022,6637,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5128,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4539,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1509,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/50017,Orange County,2022,8110,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6241,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4580,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1869,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/50019,Orleans County,2022,7256,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5760,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4272,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1496,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/50021,Rutland County,2022,14608,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,11621,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,10726,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2987,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/50023,Washington County,2022,14976,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,11415,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,10190,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3561,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/50025,Windham County,2022,10485,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,7787,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,8897,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2698,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/50027,Windsor County,2022,14357,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,12070,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,10179,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2287,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51001,Accomack County,2022,9211,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6606,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5041,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2605,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51003,Albemarle County,2022,27331,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,21895,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,16700,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5436,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51005,Alleghany County,2022,3759,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2947,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2550,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,812,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51007,Amelia County,2022,3715,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3210,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1543,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,505,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51009,Amherst County,2022,7994,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6039,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4621,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1955,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51011,Appomattox County,2022,4496,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3568,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2039,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,928,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51013,Arlington County,2022,50024,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,40626,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,60863,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,9398,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51015,Augusta County,2022,20735,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,16418,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,9321,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4317,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51017,Bath County,2022,1072,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,886,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,833,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,186,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51019,Bedford County,2022,22911,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,19222,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,9599,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3689,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51021,Bland County,2022,1409,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1106,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,826,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,303,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51023,Botetourt County,2022,9044,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,7728,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3872,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1316,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51025,Brunswick County,2022,3852,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2340,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2313,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1512,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51027,Buchanan County,2022,5189,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3865,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2305,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1324,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51029,Buckingham County,2022,3975,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3000,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1923,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,975,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51031,Campbell County,2022,14710,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,11288,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,7699,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3422,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51033,Caroline County,2022,8038,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5860,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3349,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2178,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51035,Carroll County,2022,8048,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6397,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4093,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1651,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51036,Charles City County,2022,1745,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1237,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1160,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,508,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51037,Charlotte County,2022,2783,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1835,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1757,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,948,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51041,Chesterfield County,2022,97317,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,74712,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,36827,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,22605,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51043,Clarke County,2022,3899,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3258,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1718,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,641,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51045,Craig County,2022,1376,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1194,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,434,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,182,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51047,Culpeper County,2022,13955,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,10011,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4233,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3944,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51049,Cumberland County,2022,2861,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2002,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1194,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,859,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51051,Dickenson County,2022,3809,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2871,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1734,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,938,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51053,Dinwiddie County,2022,7268,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5494,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3164,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1774,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51057,Essex County,2022,2658,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1936,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1600,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,722,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
